KODTOV;kolvo_sale;DATA;kolvo_ost
648018;1.00;2023-08-24;5.00
648018;1.00;2023-08-27;3.00
648018;1.00;2023-08-03;6.00
648018;1.00;2023-09-06;8.00
648019;1.00;2023-08-01;5.00
648019;1.00;2023-08-25;9.00
648019;1.00;2023-08-15;6.00
648019;1.00;2023-08-03;4.00
648019;1.00;2023-09-18;8.00
648020;1.00;2023-09-03;10.00
648020;2.00;2023-08-23;8.00
648020;1.00;2023-09-08;8.00
648020;1.00;2023-08-09;8.00
648020;1.00;2023-09-20;11.00
648027;1.00;2023-08-09;13.00
648027;1.00;2023-08-01;14.00
648028;3.00;2023-08-14;12.00
648028;1.00;2023-08-27;15.00
648029;1.00;2023-08-11;8.00
648029;1.00;2023-08-10;9.00
648030;1.00;2023-08-17;5.00
648030;4.00;2023-09-30;24.00
648030;1.00;2023-08-14;6.00
648030;1.00;2023-08-22;4.00
648031;1.00;2023-09-01;5.00
648031;2.00;2023-08-22;5.00
648031;1.00;2023-09-02;4.00
648031;2.00;2023-09-22;6.00
648031;1.00;2023-09-30;14.00
648031;2.00;2023-09-21;5.00
648034;1.00;2023-08-06;12.00
648034;1.00;2023-09-17;13.00
648034;1.00;2023-08-15;9.00
648034;1.00;2023-08-18;6.00
648034;1.00;2023-08-24;4.00
648034;1.00;2023-09-25;10.00
648034;1.00;2023-08-09;11.00
648034;1.00;2023-09-23;11.00
648034;1.00;2023-09-22;11.00
648034;1.00;2023-09-29;9.00
648034;1.00;2023-08-19;5.00
648035;1.00;2023-08-23;11.00
648035;1.00;2023-08-24;14.00
648035;1.00;2023-09-19;13.00
648035;1.00;2023-09-25;9.00
648035;1.00;2023-09-04;17.00
648035;3.00;2023-09-23;12.00
648035;1.00;2023-09-07;16.00
648035;1.00;2023-09-13;15.00
648035;1.00;2023-08-11;17.00
648035;3.00;2023-08-16;15.00
648035;1.00;2023-08-19;12.00
648037;1.00;2023-09-03;10.00
648037;1.00;2023-09-25;9.00
648037;1.00;2023-08-10;11.00
648038;1.00;2023-08-02;6.00
648038;1.00;2023-09-10;7.00
648038;1.00;2023-09-27;6.00
648038;1.00;2023-09-06;8.00
648038;2.00;2023-08-04;5.00
648082;1.00;2023-08-14;13.00
648082;1.00;2023-09-22;9.00
648082;1.00;2023-08-03;17.00
648082;1.00;2023-08-09;15.00
648082;1.00;2023-08-12;14.00
648082;1.00;2023-09-19;10.00
648084;2.00;2023-08-26;7.00
648084;1.00;2023-08-14;9.00
648084;1.00;2023-09-22;5.00
648084;1.00;2023-08-29;5.00
648084;1.00;2023-09-14;8.00
648085;1.00;2023-08-30;6.00
648085;1.00;2023-08-29;7.00
648085;1.00;2023-09-16;10.00
648085;1.00;2023-08-22;8.00
648085;1.00;2023-09-26;9.00
648085;1.00;2023-08-15;9.00
648085;1.00;2023-09-29;7.00
648085;1.00;2023-08-04;8.00
648085;1.00;2023-09-05;5.00
648086;1.00;2023-08-30;7.00
648086;1.00;2023-08-11;8.00
648086;1.00;2023-09-05;6.00
648086;1.00;2023-09-25;5.00
648088;1.00;2023-08-04;9.00
648089;1.00;2023-08-09;3.00
648089;1.00;2023-08-04;4.00
648089;1.00;2023-09-11;5.00
648089;1.00;2023-09-27;4.00
648091;2.00;2023-09-06;16.00
648091;1.00;2023-08-26;3.00
648091;1.00;2023-09-05;8.00
648092;2.00;2023-09-06;12.00
648092;1.00;2023-09-19;5.00
648092;1.00;2023-09-05;6.00
648094;1.00;2023-08-26;4.00
648094;1.00;2023-09-30;6.00
648094;2.00;2023-08-21;7.00
648094;1.00;2023-08-23;5.00
648095;1.00;2023-08-21;3.00
648095;1.00;2023-08-23;2.00
648095;1.00;2023-09-30;4.00
648865;1.00;2023-09-17;4.00
648866;1.00;2023-09-11;7.00
649195;1.00;2023-09-19;5.00
649196;1.00;2023-08-21;9.00
649196;1.00;2023-08-11;6.00
649196;1.00;2023-09-15;6.00
649196;1.00;2023-09-23;5.00
649196;1.00;2023-08-04;7.00
649196;1.00;2023-09-08;7.00
649196;1.00;2023-09-06;8.00
649197;1.00;2023-08-04;10.00
649197;2.00;2023-08-12;18.00
649197;1.00;2023-08-13;7.00
649197;1.00;2023-09-14;18.00
649198;1.00;2023-08-26;7.00
649198;1.00;2023-09-21;3.00
649198;1.00;2023-09-23;1.00
649198;1.00;2023-08-21;8.00
649198;1.00;2023-09-14;4.00
649198;1.00;2023-09-05;6.00
649385;1.00;2023-08-08;8.00
649385;7.00;2023-08-22;7.00
649385;1.00;2023-09-30;10.00
649385;1.00;2023-08-01;9.00
649385;1.00;2023-09-02;12.00
649387;1.00;2023-08-08;16.00
649387;1.00;2023-09-09;10.00
649387;1.00;2023-08-22;10.00
649387;1.00;2023-08-25;9.00
649387;1.00;2023-08-14;13.00
649387;1.00;2023-08-17;11.00
649387;1.00;2023-09-16;9.00
649387;1.00;2023-08-15;12.00
653507;2.00;2023-09-26;11.00
653507;1.00;2023-08-09;12.00
653508;1.00;2023-09-26;3.00
653509;1.00;2023-08-31;10.00
653510;1.00;2023-08-19;6.00
653511;1.00;2023-09-04;12.00
653511;1.00;2023-08-15;14.00
653511;1.00;2023-09-13;10.00
653511;1.00;2023-09-01;13.00
653512;1.00;2023-08-04;4.00
653512;1.00;2023-09-05;12.00
653512;1.00;2023-09-08;10.00
653512;1.00;2023-08-24;9.00
653512;1.00;2023-08-15;10.00
653512;1.00;2023-09-13;9.00
653512;1.00;2023-08-05;7.00
657545;1.00;2023-09-02;2.00
657545;1.00;2023-09-18;6.00
657547;1.00;2023-09-13;5.00
657547;1.00;2023-09-02;6.00
657548;1.00;2023-09-07;5.00
657549;1.00;2023-09-15;9.00
657551;1.00;2023-09-19;6.00
657552;1.00;2023-09-19;3.00
657552;1.00;2023-09-07;5.00
657555;2.00;2023-09-27;5.00
657556;1.00;2023-09-27;3.00
657557;1.00;2023-08-31;6.00
657558;1.00;2023-09-23;3.00
657559;2.00;2023-08-13;4.00
657559;1.00;2023-08-27;7.00
657560;1.00;2023-08-13;4.00
657561;1.00;2023-08-30;7.00
657561;2.00;2023-08-02;6.00
657562;1.00;2023-08-21;5.00
657562;1.00;2023-08-02;11.00
657562;1.00;2023-08-08;9.00
657562;3.00;2023-08-16;6.00
657562;2.00;2023-09-07;9.00
657564;1.00;2023-08-28;4.00
657565;1.00;2023-08-05;3.00
657566;2.00;2023-08-21;10.00
657566;1.00;2023-09-22;6.00
657579;1.00;2023-09-21;5.00
657579;2.00;2023-08-20;4.00
657579;1.00;2023-09-24;9.00
657579;2.00;2023-09-25;8.00
657579;1.00;2023-09-07;7.00
657579;3.00;2023-09-13;6.00
657581;1.00;2023-09-05;5.00
657581;1.00;2023-08-22;3.00
657581;1.00;2023-09-04;6.00
657581;1.00;2023-09-13;4.00
658589;1.00;2023-08-13;2.00
658593;3.00;2023-08-19;3.00
658594;1.00;2023-08-19;2.00
659217;1.00;2023-09-30;3.00
659218;2.00;2023-08-18;7.00
659218;1.00;2023-08-01;8.00
659219;2.00;2023-08-15;3.00
659219;1.00;2023-09-06;6.00
659888;1.00;2023-08-22;4.00
659958;2.00;2023-09-23;5.00
662960;1.00;2023-08-11;6.00
665097;1.00;2023-08-16;5.00
665097;1.00;2023-08-19;1.00
665097;1.00;2023-08-09;9.00
665097;1.00;2023-08-14;6.00
665097;2.00;2023-08-12;8.00
669827;3.00;2023-09-23;3.00
669831;1.00;2023-09-28;4.00
669831;2.00;2023-09-30;3.00
669833;1.00;2023-08-18;4.00
674656;2.00;2023-09-16;8.00
674657;2.00;2023-09-16;4.00
674677;1.00;2023-08-13;3.00
674678;1.00;2023-09-21;28.00
674678;4.00;2023-09-23;54.00
674681;1.00;2023-09-27;3.00
674681;2.00;2023-09-30;2.00
674683;2.00;2023-08-03;11.00
674683;2.00;2023-09-25;8.00
674684;1.00;2023-08-20;16.00
674684;1.00;2023-09-25;19.00
674684;1.00;2023-08-16;17.00
674684;1.00;2023-08-15;18.00
674684;1.00;2023-08-03;22.00
674685;2.00;2023-08-12;14.00
674685;1.00;2023-09-10;10.00
674685;1.00;2023-08-29;5.00
674685;1.00;2023-08-08;8.00
674686;2.00;2023-08-29;4.00
674686;2.00;2023-09-10;8.00
674686;1.00;2023-09-19;6.00
674692;1.00;2023-08-24;7.00
674692;1.00;2023-09-16;14.00
674692;1.00;2023-08-18;8.00
674692;1.00;2023-09-13;18.00
674692;3.00;2023-09-14;34.00
674693;1.00;2023-09-16;6.00
674693;1.00;2023-09-13;8.00
674693;1.00;2023-09-14;7.00
674693;1.00;2023-09-27;4.00
674693;1.00;2023-09-24;5.00
674695;2.00;2023-09-16;18.00
674695;1.00;2023-09-26;12.00
674695;1.00;2023-08-01;7.00
674696;1.00;2023-08-01;26.00
674696;1.00;2023-09-05;19.00
674696;1.00;2023-09-30;15.00
674696;1.00;2023-09-25;17.00
674696;1.00;2023-08-07;24.00
674696;1.00;2023-08-26;20.00
674696;1.00;2023-09-24;18.00
674696;1.00;2023-09-26;16.00
674696;1.00;2023-08-02;25.00
674696;1.00;2023-09-16;19.00
674697;1.00;2023-08-09;2.00
674697;1.00;2023-09-17;14.00
674697;1.00;2023-08-08;3.00
674697;1.00;2023-09-14;15.00
674698;1.00;2023-09-21;6.00
674698;1.00;2023-09-18;8.00
674698;1.00;2023-08-24;14.00
674698;2.00;2023-09-11;13.00
674698;1.00;2023-08-03;6.00
674698;1.00;2023-09-14;9.00
674698;1.00;2023-09-20;7.00
674699;1.00;2023-08-25;11.00
674701;1.00;2023-09-10;5.00
674705;1.00;2023-09-17;4.00
674706;1.00;2023-08-18;4.00
674706;1.00;2023-09-17;6.00
674706;1.00;2023-09-15;7.00
674712;1.00;2023-08-10;10.00
674712;1.00;2023-08-03;11.00
674712;4.00;2023-09-27;20.00
674714;2.00;2023-08-03;3.00
680135;1.00;2023-08-17;1.00
680135;2.00;2023-08-16;5.00
680414;1.00;2023-09-11;18.00
680414;4.00;2023-09-17;10.00
680550;1.00;2023-08-04;70.00
680550;2.00;2023-09-09;42.00
680550;2.00;2023-09-15;68.00
680550;3.00;2023-09-18;114.00
680550;2.00;2023-09-25;68.00
680550;1.00;2023-09-24;37.00
680550;1.00;2023-08-02;75.00
680550;2.00;2023-08-31;84.00
680550;2.00;2023-08-03;72.00
680550;1.00;2023-09-10;40.00
680550;1.00;2023-09-23;26.00
680550;1.00;2023-08-15;71.00
680550;3.00;2023-08-24;162.00
680550;1.00;2023-09-19;33.00
680550;1.00;2023-09-29;29.00
680550;3.00;2023-08-19;174.00
680550;1.00;2023-09-07;45.00
680550;1.00;2023-09-26;32.00
680550;1.00;2023-08-01;76.00
680550;1.00;2023-08-14;72.00
680550;1.00;2023-08-20;55.00
680550;1.00;2023-08-13;73.00
680550;1.00;2023-09-05;46.00
680550;1.00;2023-08-05;81.00
680550;3.00;2023-08-18;122.00
680550;1.00;2023-08-28;45.00
680550;2.00;2023-09-22;56.00
680550;1.00;2023-09-14;37.00
680550;1.00;2023-09-21;29.00
680550;1.00;2023-08-11;76.00
680550;1.00;2023-08-17;62.00
680550;3.00;2023-08-27;96.00
680550;1.00;2023-09-12;38.00
680552;7.00;2023-08-13;556.00
680552;2.00;2023-09-04;404.00
680552;1.00;2023-09-14;172.00
680552;3.00;2023-09-17;320.00
680552;2.00;2023-09-30;218.00
680552;1.00;2023-08-18;166.00
680552;8.00;2023-08-25;756.00
680552;5.00;2023-09-26;496.00
680552;11.00;2023-08-01;588.00
680552;2.00;2023-09-08;378.00
680552;2.00;2023-09-15;338.00
680552;2.00;2023-09-24;258.00
680552;4.00;2023-08-08;240.00
680552;12.00;2023-08-24;973.00
680552;3.00;2023-08-30;280.00
680552;4.00;2023-08-12;286.00
680552;1.00;2023-09-03;203.00
680552;4.00;2023-09-13;528.00
680552;1.00;2023-09-16;163.00
680552;6.00;2023-09-23;685.00
680552;2.00;2023-09-29;111.00
680552;5.00;2023-08-03;415.00
680552;5.00;2023-08-16;540.00
680552;4.00;2023-09-01;528.00
680552;5.00;2023-08-27;596.00
680552;1.00;2023-09-06;197.00
680552;1.00;2023-09-09;187.00
680552;1.00;2023-09-22;138.00
680552;3.00;2023-09-25;381.00
680552;6.00;2023-09-28;351.00
680552;8.00;2023-08-04;375.00
680552;5.00;2023-08-20;444.00
680552;3.00;2023-08-26;308.00
680552;4.00;2023-09-02;828.00
680552;4.00;2023-09-18;628.00
680552;4.00;2023-09-21;444.00
680552;2.00;2023-08-05;294.00
680552;4.00;2023-08-14;516.00
680552;3.00;2023-08-21;286.00
680552;2.00;2023-09-19;306.00
680552;22.00;2023-08-07;705.00
680552;2.00;2023-08-10;109.00
680552;5.00;2023-08-17;470.00
680552;4.00;2023-08-02;261.00
680552;5.00;2023-08-09;348.00
680552;13.00;2023-08-15;875.00
680552;4.00;2023-08-28;432.00
680552;1.00;2023-08-31;137.00
680552;2.00;2023-09-10;368.00
680552;1.00;2023-08-06;142.00
680552;7.00;2023-08-19;785.00
680552;1.00;2023-08-22;140.00
680552;3.00;2023-09-07;388.00
680552;4.00;2023-09-11;546.00
680552;3.00;2023-09-20;453.00
680552;4.00;2023-09-27;363.00
682441;1.00;2023-09-21;35.00
682441;3.00;2023-08-13;56.00
682441;2.00;2023-08-29;19.00
682441;3.00;2023-08-21;21.00
682441;1.00;2023-09-07;48.00
682441;1.00;2023-09-13;47.00
682441;2.00;2023-08-24;NULL
682441;2.00;2023-08-01;33.00
682441;5.00;2023-08-17;38.00
682441;3.00;2023-08-22;4.00
682441;1.00;2023-08-05;31.00
682441;2.00;2023-08-11;60.00
682441;7.00;2023-08-19;14.00
682441;1.00;2023-09-17;36.00
682441;1.00;2023-09-24;34.00
682441;1.00;2023-09-05;37.00
684786;4.00;2023-08-04;237.00
684786;9.00;2023-09-18;182.00
684786;6.00;2023-09-24;82.00
684786;19.00;2023-08-03;768.00
684786;11.00;2023-08-29;346.00
684786;5.00;2023-09-04;156.00
684786;9.00;2023-09-14;114.00
684786;10.00;2023-08-01;266.00
684786;1.00;2023-08-14;210.00
684786;8.00;2023-09-15;105.00
684786;5.00;2023-08-12;217.00
684786;17.00;2023-08-18;627.00
684786;1.00;2023-08-31;157.00
684786;4.00;2023-09-13;118.00
684786;4.00;2023-08-11;663.00
684786;10.00;2023-08-24;368.00
684786;5.00;2023-09-06;151.00
684786;12.00;2023-08-05;699.00
684786;2.00;2023-09-29;284.00
684786;1.00;2023-08-27;174.00
684786;5.00;2023-08-30;162.00
684786;10.00;2023-09-09;274.00
684786;9.00;2023-09-12;381.00
684786;5.00;2023-08-19;192.00
684786;9.00;2023-09-07;292.00
684786;6.00;2023-09-17;194.00
684786;2.00;2023-08-13;212.00
684786;3.00;2023-08-20;187.00
684796;2.00;2023-08-15;105.00
684796;6.00;2023-08-10;111.00
684796;7.00;2023-08-26;98.00
684796;6.00;2023-08-29;90.00
684796;2.00;2023-09-08;286.00
684796;8.00;2023-09-30;264.00
684796;6.00;2023-09-03;292.00
684796;4.00;2023-08-24;102.00
684796;1.00;2023-08-27;91.00
684796;10.00;2023-09-18;568.00
684796;10.00;2023-09-27;548.00
684796;1.00;2023-08-21;103.00
684796;5.00;2023-08-09;116.00
685081;8.00;2023-08-11;184.00
685081;7.00;2023-09-09;174.00
685081;5.00;2023-09-24;167.00
685081;2.00;2023-08-14;176.00
685355;1.00;2023-09-10;10.00
685357;1.00;2023-08-28;6.00
685360;1.00;2023-08-03;3.00
685360;1.00;2023-08-29;10.00
685361;1.00;2023-08-06;12.00
685361;1.00;2023-09-06;11.00
685363;1.00;2023-09-01;16.00
685363;1.00;2023-08-01;18.00
685363;2.00;2023-09-16;13.00
685363;1.00;2023-08-09;17.00
685364;1.00;2023-09-16;9.00
685364;1.00;2023-09-26;8.00
685364;1.00;2023-09-01;10.00
685364;1.00;2023-09-29;7.00
685558;1.00;2023-09-21;9.00
685558;1.00;2023-08-05;14.00
685558;1.00;2023-09-12;6.00
685558;1.00;2023-09-07;7.00
685558;1.00;2023-08-20;10.00
685558;1.00;2023-08-16;13.00
685558;1.00;2023-09-03;8.00
685559;1.00;2023-08-04;10.00
685559;2.00;2023-08-20;13.00
685559;1.00;2023-09-12;20.00
685559;1.00;2023-08-21;11.00
685559;1.00;2023-09-18;19.00
685559;1.00;2023-08-06;7.00
685559;2.00;2023-09-04;22.00
685559;2.00;2023-08-05;9.00
685559;1.00;2023-08-08;6.00
685559;1.00;2023-08-11;5.00
686349;1.00;2023-08-03;24.00
686349;1.00;2023-08-26;23.00
686349;1.00;2023-09-07;28.00
686349;6.00;2023-09-29;17.00
686349;2.00;2023-08-18;40.00
686349;1.00;2023-09-05;29.00
686349;1.00;2023-09-12;23.00
686349;2.00;2023-08-24;13.00
686349;2.00;2023-09-09;27.00
686349;1.00;2023-08-07;23.00
686349;1.00;2023-08-20;16.00
686349;1.00;2023-09-04;30.00
686349;1.00;2023-09-27;20.00
686349;1.00;2023-09-15;20.00
686349;1.00;2023-09-21;14.00
686349;1.00;2023-09-19;17.00
686354;1.00;2023-08-06;20.00
686354;3.00;2023-09-04;92.00
686354;5.00;2023-09-07;74.00
686354;1.00;2023-08-05;21.00
686354;2.00;2023-08-01;11.00
686354;3.00;2023-08-04;16.00
686354;2.00;2023-09-02;104.00
686354;2.00;2023-09-18;88.00
686354;1.00;2023-09-21;41.00
686354;1.00;2023-08-03;9.00
686354;1.00;2023-08-30;46.00
686354;1.00;2023-09-08;40.00
686354;1.00;2023-09-14;23.00
686354;2.00;2023-08-08;15.00
686354;4.00;2023-08-15;114.00
686354;2.00;2023-08-31;45.00
686354;1.00;2023-09-06;38.00
686354;1.00;2023-08-09;13.00
686354;3.00;2023-08-19;123.00
686354;5.00;2023-09-10;74.00
686354;1.00;2023-08-18;42.00
686354;1.00;2023-08-24;32.00
686354;2.00;2023-09-03;50.00
686354;1.00;2023-09-22;38.00
686354;1.00;2023-09-20;42.00
686354;2.00;2023-08-10;20.00
686354;1.00;2023-08-13;40.00
686354;2.00;2023-08-26;51.00
686354;1.00;2023-09-01;43.00
686354;2.00;2023-09-27;61.00
686354;2.00;2023-08-07;34.00
686354;1.00;2023-08-14;39.00
686354;2.00;2023-09-05;82.00
686354;5.00;2023-09-12;30.00
687124;1.00;2023-08-17;9.00
687124;1.00;2023-08-18;8.00
687125;1.00;2023-08-18;2.00
687125;1.00;2023-08-17;3.00
687126;1.00;2023-08-22;9.00
687127;1.00;2023-09-08;11.00
687127;1.00;2023-08-30;4.00
687127;1.00;2023-09-12;8.00
687127;1.00;2023-08-13;8.00
687129;1.00;2023-08-08;17.00
687129;1.00;2023-08-10;16.00
687129;3.00;2023-09-27;32.00
687129;1.00;2023-09-08;21.00
687129;1.00;2023-09-18;20.00
687129;1.00;2023-09-30;10.00
687129;1.00;2023-08-13;15.00
687129;2.00;2023-08-24;22.00
687129;1.00;2023-08-05;18.00
687130;1.00;2023-08-07;8.00
687130;3.00;2023-08-16;18.00
687130;1.00;2023-08-26;4.00
687130;2.00;2023-09-07;18.00
687130;1.00;2023-08-24;5.00
687130;2.00;2023-08-09;7.00
687130;1.00;2023-09-13;12.00
687130;2.00;2023-09-20;18.00
687130;1.00;2023-08-23;6.00
687130;1.00;2023-09-08;16.00
687130;2.00;2023-09-11;14.00
687130;1.00;2023-08-22;7.00
687130;2.00;2023-08-05;20.00
687130;1.00;2023-09-06;19.00
687130;3.00;2023-08-19;30.00
687130;1.00;2023-09-18;19.00
687131;6.00;2023-08-11;354.00
687131;5.00;2023-08-01;186.00
687131;1.00;2023-09-23;157.00
687131;1.00;2023-08-29;163.00
687131;6.00;2023-09-27;312.00
687131;3.00;2023-08-03;181.00
687131;1.00;2023-08-09;178.00
687131;4.00;2023-09-07;162.00
687131;10.00;2023-09-29;150.00
687131;4.00;2023-08-13;171.00
687131;3.00;2023-08-22;167.00
687131;10.00;2023-09-30;280.00
687131;1.00;2023-08-28;164.00
687131;1.00;2023-09-21;158.00
687132;7.00;2023-09-19;336.00
687132;6.00;2023-08-22;179.00
687132;1.00;2023-09-30;160.00
687132;6.00;2023-08-09;384.00
687132;6.00;2023-08-13;372.00
687132;1.00;2023-09-26;161.00
687132;1.00;2023-08-26;173.00
687132;1.00;2023-08-15;180.00
687132;4.00;2023-09-13;172.00
687133;1.00;2023-09-15;276.00
687133;5.00;2023-08-10;121.00
687133;3.00;2023-09-14;558.00
687133;5.00;2023-08-18;109.00
687133;1.00;2023-09-03;291.00
687133;6.00;2023-09-06;580.00
687133;10.00;2023-08-04;262.00
687133;1.00;2023-08-24;93.00
687133;1.00;2023-09-27;274.00
687133;7.00;2023-08-16;116.00
687133;1.00;2023-09-26;275.00
687133;1.00;2023-08-28;92.00
687133;11.00;2023-08-22;312.00
687133;5.00;2023-09-12;284.00
687136;5.00;2023-08-28;212.00
687136;1.00;2023-09-16;176.00
687136;1.00;2023-08-11;224.00
687136;1.00;2023-09-12;188.00
687136;5.00;2023-08-04;462.00
687136;6.00;2023-09-24;166.00
687136;1.00;2023-09-30;150.00
687136;1.00;2023-09-02;194.00
687136;10.00;2023-08-03;241.00
687136;1.00;2023-08-06;226.00
687136;7.00;2023-08-15;438.00
687136;5.00;2023-08-31;199.00
687136;5.00;2023-09-03;579.00
687136;11.00;2023-09-14;187.00
687136;6.00;2023-09-23;172.00
687136;3.00;2023-09-18;175.00
687136;8.00;2023-08-30;414.00
687136;5.00;2023-08-12;224.00
687136;8.00;2023-09-26;480.00
687136;2.00;2023-09-29;152.00
687137;6.00;2023-08-31;147.00
687137;9.00;2023-09-26;125.00
687137;5.00;2023-08-30;152.00
687137;1.00;2023-09-15;141.00
687137;15.00;2023-09-17;280.00
687141;1.00;2023-08-14;114.00
687141;5.00;2023-08-24;107.00
687141;2.00;2023-08-23;218.00
687141;1.00;2023-08-29;102.00
687141;5.00;2023-09-17;89.00
687141;1.00;2023-09-27;83.00
687141;1.00;2023-08-09;122.00
687141;1.00;2023-09-01;101.00
687141;10.00;2023-08-04;132.00
687141;3.00;2023-08-17;113.00
687141;1.00;2023-08-20;110.00
687141;10.00;2023-09-15;99.00
687141;1.00;2023-09-18;84.00
687141;1.00;2023-09-04;100.00
687141;7.00;2023-08-10;242.00
687163;1.00;2023-08-18;8.00
687170;1.00;2023-08-24;19.00
687170;1.00;2023-09-20;11.00
687170;1.00;2023-08-10;25.00
687170;2.00;2023-09-14;30.00
687170;1.00;2023-09-29;8.00
687170;1.00;2023-09-27;9.00
687170;2.00;2023-09-17;24.00
687170;1.00;2023-09-23;10.00
687170;1.00;2023-08-31;18.00
687170;1.00;2023-09-16;13.00
687171;1.00;2023-09-08;68.00
687171;3.00;2023-09-27;102.00
687171;2.00;2023-08-04;10.00
687171;2.00;2023-09-05;74.00
687171;2.00;2023-09-12;66.00
687171;1.00;2023-08-12;21.00
687171;3.00;2023-09-13;128.00
687171;1.00;2023-09-20;52.00
687171;1.00;2023-09-09;67.00
687171;1.00;2023-09-02;77.00
687171;1.00;2023-09-15;57.00
687171;1.00;2023-09-18;53.00
687171;1.00;2023-08-19;18.00
687171;2.00;2023-08-26;42.00
687171;1.00;2023-08-29;19.00
687171;4.00;2023-09-14;244.00
687171;4.00;2023-09-17;110.00
687171;4.00;2023-08-24;51.00
687171;1.00;2023-08-31;18.00
687171;1.00;2023-09-16;56.00
687171;2.00;2023-08-09;48.00
687171;2.00;2023-09-04;76.00
687171;2.00;2023-09-07;72.00
687171;2.00;2023-09-29;96.00
687172;1.00;2023-09-22;9.00
687172;1.00;2023-09-27;8.00
687174;1.00;2023-09-30;11.00
687174;1.00;2023-08-18;5.00
687174;2.00;2023-08-13;14.00
687174;1.00;2023-09-27;12.00
687174;1.00;2023-09-15;8.00
687174;1.00;2023-08-21;4.00
687174;2.00;2023-09-05;11.00
687174;1.00;2023-09-12;9.00
687174;3.00;2023-09-03;28.00
687174;1.00;2023-09-22;9.00
687174;1.00;2023-08-03;3.00
687174;2.00;2023-09-20;11.00
687174;1.00;2023-08-23;3.00
687176;2.00;2023-08-16;9.00
687176;1.00;2023-08-19;16.00
687176;1.00;2023-08-29;14.00
687176;1.00;2023-09-20;19.00
687176;1.00;2023-08-25;15.00
687176;1.00;2023-09-23;17.00
687176;1.00;2023-08-08;11.00
687176;1.00;2023-09-06;24.00
687176;1.00;2023-09-05;25.00
687176;1.00;2023-09-14;21.00
687176;1.00;2023-09-16;20.00
687176;1.00;2023-08-10;10.00
687176;1.00;2023-09-21;18.00
687176;1.00;2023-09-24;16.00
687176;2.00;2023-08-06;13.00
687176;1.00;2023-09-07;23.00
687176;1.00;2023-09-13;22.00
687176;1.00;2023-09-29;15.00
687177;2.00;2023-08-12;7.00
687177;1.00;2023-09-07;21.00
687177;3.00;2023-09-24;10.00
687177;1.00;2023-09-12;15.00
687177;1.00;2023-09-18;7.00
687177;2.00;2023-08-24;6.00
687177;1.00;2023-09-06;22.00
687177;1.00;2023-09-16;8.00
687177;1.00;2023-09-20;6.00
687177;4.00;2023-09-14;28.00
687177;2.00;2023-08-11;10.00
687177;1.00;2023-09-05;23.00
687177;1.00;2023-08-08;6.00
687177;2.00;2023-08-18;26.00
687177;1.00;2023-09-09;20.00
687177;1.00;2023-08-06;7.00
687177;2.00;2023-08-19;24.00
687177;3.00;2023-09-10;19.00
687177;4.00;2023-08-23;20.00
687177;1.00;2023-08-29;12.00
687177;1.00;2023-09-11;16.00
687177;2.00;2023-09-15;10.00
687246;10.00;2023-09-05;116.00
687246;2.00;2023-09-23;95.00
687246;8.00;2023-08-31;402.00
687246;5.00;2023-09-16;100.00
687246;5.00;2023-08-22;154.00
687246;10.00;2023-08-11;176.00
687246;6.00;2023-09-12;106.00
687246;15.00;2023-08-26;596.00
687246;10.00;2023-09-01;126.00
687248;1.00;2023-09-07;149.00
687248;1.00;2023-09-27;134.00
687248;5.00;2023-08-26;157.00
687248;3.00;2023-08-27;304.00
687248;2.00;2023-08-23;159.00
687248;1.00;2023-09-15;143.00
687248;6.00;2023-09-19;141.00
687248;1.00;2023-09-26;135.00
687248;5.00;2023-09-11;148.00
687248;1.00;2023-09-17;142.00
